Individual_ID,Family_ID,GOV_CODE,Governorate_Name,Gender,Age,Marital_Status,Region_Type,Family_Relation_Code,Family_Relation,Education_Status,EDU_CODE,Education_Level,Education_Dropout_Reason,Graduation_Year,SECTOR_CODE,Sector,EMP_CODE,Job_Classification_Code,Current_Job,Occupational_Category,Work_Nature,Contract_Type,Weekly_Hours,Social_Security_Status,Health_Insurance_Status,Paid_Leave_Benefit,Career_Start_Year,Has_Secondary_Job,Secondary_Job_Activity,Secondary_Weekly_Hours,Secondary_Monthly_Income,Place_Type,Has_Disability,Disability_General_Status,Sight_Difficulty,Hearing_Difficulty,Memory_Difficulty,Walking_Difficulty,Labor_Force_Status,Working_Hours_Change_Reason,COVID_WorkDays_Reduction,COVID_Salary_Reduction,Income_Reduction_Rate,Household_ID,Household_Region_Type,Survey_Station_ID,section_name ,Survey_Section_ID,Employment_Status,Is_Informal_Worker,Salary_Level_Classification,Willingness_To_Work,Primary_Search_Method,Secondary_Search_Method,Unemployment_Duration_Months,Non_Participation_Reason,Reason_For_Not_Searching,Availability_To_Start,Basic_Salary,Total_Monthly_Salary,Overtime_Hours,Contract_Duration,Work_Location_Type,Is_Establishment_Registered,Is_Establishment_Insured,Quarter_ID,AGE_GROUP,Age_Range,Professional_Training_Status,Annual_Weight,Normalized_Factor,Quarterly_Weight
EC73024A-11BB-40B0-99C5-BAC94E73F9BC,50D0CEE7-E0E8-407C-AB4B-FFD35FDBBFF5,24,المنيا,أنثى,4,,ريف,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,50D0CEE7-E0E8-407C-AB4B-FFD35FDBBFF5,ريف,2405,مركز العدوة,240523,لم يحدد,,,لا,,,,,,,0,0,,,,,,1,أطفال,15-19 سنة,لا - لم يلتحق,353.083528753137,0.248990528043189,1412.33411501255
A84F47AA-ACEA-4899-8867-0A20E64F6351,B8F0D044-45AF-4C8C-BF5D-3ED6058E63DD,26,سوهاج,أنثى,0,,ريف,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,B8F0D044-45AF-4C8C-BF5D-3ED6058E63DD,ريف,2614,مركز طهطا,261408,لم يحدد,,,لا,,,,,,,0,0,,,,,,3,,,لا - لم يلتحق,338.755119861192,0.234230367277144,1355.02047944477
B3CF468F-6547-44DF-A0DF-1F88A2B8FA91,498C491D-12F6-4810-AB6D-00E5942CF055,16,الغربية,ذكر,52,متزوج/ة,حضر,1,رئيس الأسرة,ابتدائي,7.0,التحق ولم يكمل,عدم الاهتمام بالتعليم,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,498C491D-12F6-4810-AB6D-00E5942CF055,حضر,1614,قسم غير معروف,161405,خارج قوة العمل,,,لا,,,,بالمعاش,عدم توفر فرص عمل في منطقة السكن,لا,0,0,,,,,,4,كبار موظفين,35-39 سنة,لا - لم يلتحق,391.563971328472,0.272115143270603,1566.25588531389
45BD91CF-DB26-4773-8311-9B63CEBAE407,582E97DF-AADB-40D0-862C-02C794F97A12,23,الفيوم,أنثى,22,متزوج/ة,ريف,2,زوج/زوجة,إعدادي,8.0,التحق ولم يكمل,للزواج/الحمل,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,582E97DF-AADB-40D0-862C-02C794F97A12,ريف,2306,مركز طامية,230615,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,عدم توفر فرص عمل في منطقة السكن,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,2,شباب,20-24 سنة,لا - لم يلتحق,296.473463208117,0.207558617768182,1185.89385283247
1C25081C-0451-42C0-BDDC-88FAE10CE1E4,FB277FE5-185B-48DD-AA66-A8E62B28AD39,15,كفر الشيخ,ذكر,3,,ريف,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,1,يعاني من صعوبات,لا يوجد صعوبة,بسيطة,لا يوجد صعوبة,بسيطة,خارج قوة العمل,,,,,FB277FE5-185B-48DD-AA66-A8E62B28AD39,ريف,1509,مركز قلين,150914,لم يحدد,,,لا,,,,,,,0,0,,,,,,3,أطفال,15-19 سنة,لا - لم يلتحق,316.184014131497,0.218623700174712,1264.73605652598
6EDDDFE7-5EA7-4A0F-98BE-1F38836A5E99,480531B3-F93A-4DAC-A387-BCE2423AE4D8,12,الدقهلية,أنثى,2,,حضر,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,480531B3-F93A-4DAC-A387-BCE2423AE4D8,حضر,1207,مركز المنزلة,120701,لم يحدد,,,لا,,,,,,,0,0,,,,,,4,أطفال,15-19 سنة,لا - لم يلتحق,429.932014861075,0.298778795770258,1719.7280594443
A4F9C677-E547-43B7-9E4D-FBB64AD097C3,C8E089C6-7637-48DD-AFC7-A90AEA646E8C,22,بني سويف,أنثى,34,متزوج/ة,ريف,2,زوج/زوجة,أمي,2.0,لم يلتحق مطلقاً,عدم الاهتمام بالتعليم,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,C8E089C6-7637-48DD-AFC7-A90AEA646E8C,ريف,2207,مركز ببا,220706,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,تم البحث سابقاً عن عمل بدون جدوى,لا,0,0,,,,,,1,سن العمل,25-29 سنة,لا - لم يلتحق,337.69025473757,0.23813536456676,1350.76101895028
EBE876D7-C239-4148-9E8E-63100177AAB8,45582C4A-C8FF-48F4-A678-4DC12B51BE7D,22,بني سويف,أنثى,38,متزوج/ة,ريف,2,زوج/زوجة,أمي,2.0,لم يلتحق مطلقاً,عدم الاهتمام بالتعليم,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,45582C4A-C8FF-48F4-A678-4DC12B51BE7D,ريف,2204,مركز الفشن,220415,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,بسبب تفضيلات النوع (ذكر/أنثى),لا,0,0,,,,,,4,سن العمل,30-34 سنة,لا - لم يلتحق,329.884944314167,0.229251656071191,1319.53977725667
7A427527-AA50-4059-9A85-6F9EE2B59FD4,8B7422DB-D43F-4BDA-BEB4-58DA97B85D83,4,السويس,أنثى,21,متزوج/ة,حضر,2,زوج/زوجة,يقرأ ويكتب,4.0,التحق ولم يكمل,عدم الاهتمام بالتعليم,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,8B7422DB-D43F-4BDA-BEB4-58DA97B85D83,حضر,405,قسم الجناين,40501,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,مسؤوليات عائلية/الحمل/معارضة أحد أفراد الأسرة,لا,0,0,,,,,,4,شباب,20-24 سنة,لا - لم يلتحق,226.282980368989,0.157254063528621,905.131921475959
DF354E03-380C-4334-9741-AB47467398AD,8715EC80-3382-499F-8486-1FB73C335D80,2,الإسكندرية,ذكر,23,أعزب/عزباء,حضر,3,ابن/ابنة,ثانوي فني,12.0,خريج أنهى الدراسة,,2018.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,1,يعاني من صعوبات,بسيطة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,8715EC80-3382-499F-8486-1FB73C335D80,حضر,202,قسم أول الرمل,20203,خارج قوة العمل,,,لا,,,,بيأدى الخدمه العسكريه,عدم معرفة كيفية ومكان البحث عن عمل,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,3,شباب,20-24 سنة,لا - لم يلتحق,409.878731822499,0.283408398176278,1639.51492728999
D09A488F-DD74-448A-B52F-ED21D7FA00AF,620A6BF3-D04A-4F02-B8D4-E6D72DCBE549,28,أسوان,ذكر,51,متزوج/ة,حضر,1,رئيس الأسرة,ثانوي فني,12.0,خريج أنهى الدراسة,,1991.0,3.0,خاص (داخل المنشأة),1,611401.0,مزارع بارضه,زراعة وصيد وثروة حيوانية,يعمل لدى الغير بأجر,,49,لا,لا,,1994.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),ساعات العمل الرسمية أقل من 35 ساعة أسبوعياً,لا,لا,44.0,620A6BF3-D04A-4F02-B8D4-E6D72DCBE549,حضر,2805,مركز نصر,280501,يعمل,رسمي,متوسط,لا,,,,,,,2500,2500,8.0,أكثر من 36 شهراً,خارج المنشأة,لا - غير مسجل,لا - غير مؤمن,1,كبار موظفين,35-39 سنة,نعم - التحق بدورة تدريبية,228.665690911982,0.161252469993701,914.662763647931
D7F49880-7B66-48DB-9CF4-CB6F3A76ECA5,AB66BE60-C5E8-4BB9-B4AD-188B95FF361C,21,الجيزة,أنثى,46,متزوج/ة,حضر,2,زوج/زوجة,أمي,2.0,التحق ولم يكمل,عدم الاهتمام بالتعليم,,3.0,خاص (داخل المنشأة),1,343405.0,مساعد شيف,خدمات وسياحة وفندقة وأغذية,يعمل لدى الغير بأجر,مؤقت,56,لا,لا,لا,2023.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),الأجر غير مجزٍ,لا,لا,43.0,AB66BE60-C5E8-4BB9-B4AD-188B95FF361C,حضر,2106,قسم الأهرام,210603,يعمل,رسمي,منخفض,لا,,,,,,,275,8250,1.0,أقل من 3 شهور,داخل المنشأة,لا - غير مسجل,نعم - مؤمن عليه,2,كبار موظفين,35-39 سنة,لا - لم يلتحق,442.651714687357,0.309896801754323,1770.60685874943
9A04DD0B-2C4D-4A61-B440-205EFA31C416,F29F4A3E-395C-4E9A-A5D2-CAABA355FA3D,1,القاهرة,أنثى,39,متزوج/ة,حضر,2,زوج/زوجة,ثانوي فني,12.0,خريج أنهى الدراسة,,2001.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,1,يعاني من صعوبات,بسيطة,بسيطة,كبيرة,بسيطة,خارج قوة العمل,,,,,F29F4A3E-395C-4E9A-A5D2-CAABA355FA3D,حضر,135,قسم البساتين,13504,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,عدم التمكن من إيجاد عمل مناسب للمؤهلات,لا,0,0,,,,,,1,سن العمل,30-34 سنة,لا - لم يلتحق,469.167493802767,0.33085163285633,1876.66997521107
1E7DE297-62A5-4C63-A640-C086E1CDBABB,F52E1F21-F486-41F1-B5C9-F8691662B9A4,27,قنا,ذكر,9,,حضر,3,ابن/ابنة,أقل من السن,1.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,F52E1F21-F486-41F1-B5C9-F8691662B9A4,حضر,2703,مركز أبو طشتت,270301,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,تم البحث سابقاً عن عمل بدون جدوى,لا,0,0,,,,,,4,أطفال,15-19 سنة,نعم - التحق بدورة تدريبية,264.256287104187,0.183643395947662,1057.02514841675
4A55875D-8B85-4DD5-99DE-378D3A45F5D4,4919CB95-C60B-46B1-BFA0-4BCD9B4432F4,14,القليوبية,أنثى,9,,ريف,3,ابن/ابنة,أقل من السن,1.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,4919CB95-C60B-46B1-BFA0-4BCD9B4432F4,ريف,1415,قسم غير معروف,141506,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,عدم جدوى البحث (انتشار الواسطة والمحسوبية),لا,0,0,,,,,,2,أطفال,15-19 سنة,نعم - التحق بدورة تدريبية,358.387519302887,0.250904135995663,1433.55007721155
BD95642B-E534-4E9C-9E26-896244A7467E,2F1E6161-14CD-4E16-B718-5DA4A9FD5FE9,13,الشرقية,أنثى,80,أرمل/ة,ريف,6,أخ/أخت,أمي,2.0,لم يلتحق مطلقاً,عدم الاهتمام بالتعليم,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,2F1E6161-14CD-4E16-B718-5DA4A9FD5FE9,ريف,1315,مركز ههيا,131528,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,عدم توفر فرص عمل في منطقة السكن,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,3,متقاعدين,45-49 سنة,لا - لم يلتحق,307.397572373517,0.212548363273903,1229.59028949406
9ACB59CA-0E2E-470E-8C4E-906251137E2A,36E48F7C-6999-4B23-A20A-471FA4A55382,4,السويس,أنثى,23,مطلق/ة,حضر,6,أخ/أخت,ابتدائي,7.0,التحق ولم يكمل,عدم الاهتمام بالتعليم,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,36E48F7C-6999-4B23-A20A-471FA4A55382,حضر,405,قسم الجناين,40501,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,كان ينتظر نتائج مقابلة عمل,لا,0,0,,,,,,2,شباب,20-24 سنة,نعم - التحق بدورة تدريبية,209.526294898232,0.146687624870618,838.105179592928
69926F3D-5A52-4034-A2E1-4DE4E92E9DA4,7323E78C-4ECB-427E-A440-9C3A860F1524,24,المنيا,ذكر,38,متزوج/ة,حضر,1,رئيس الأسرة,إعدادي,8.0,التحق ولم يكمل,لم أكن موفقاً في الدراسة/تكرار الرسوب,,3.0,خاص (داخل المنشأة),1,741104.0,كهربائي منازل,بناء وتشييد,يعمل لدى الغير بأجر,,35,لا,لا,,2012.0,لا,,,,حرفي/عامل متنقل,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),غياب مؤقت عن العمل,لا,نعم - قلّت الأجور بسبب كورونا,23.0,7323E78C-4ECB-427E-A440-9C3A860F1524,حضر,2407,مركز دير مواس,240704,يعمل,رسمي,منخفض,لا,,,,,,,1200,4800,35.0,من 12 شهراً إلى أقل من 36 شهراً,خارج المنشأة,لا - غير مسجل,نعم - مؤمن عليه,4,سن العمل,30-34 سنة,لا - لم يلتحق,337.10373529807,0.234268313595019,1348.41494119228
CE626307-0237-429C-BD41-B9D53EDCCB7C,6A042EF5-F8C9-463A-B9F2-FE86D22D50A1,21,الجيزة,أنثى,17,أقل من 18 سنة,ريف,3,ابن/ابنة,يقرأ ويكتب,4.0,التحق ولم يكمل,عدم الاهتمام بالتعليم,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,6A042EF5-F8C9-463A-B9F2-FE86D22D50A1,ريف,2116,مركز أوسيم,211602,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,بسبب تفضيلات النوع (ذكر/أنثى),نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,1,شباب,20-24 سنة,نعم - التحق بدورة تدريبية,416.718293318362,0.293865047358638,1666.87317327345
3B832F47-68B1-4DF6-BBAD-D59EBD85C752,F1C1FD10-7AF2-4147-B720-5C5CB2CF6E8C,4,السويس,أنثى,20,أعزب/عزباء,حضر,3,ابن/ابنة,ثانوية عامة,9.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,1,يعاني من صعوبات,بسيطة,بسيطة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,F1C1FD10-7AF2-4147-B720-5C5CB2CF6E8C,حضر,404,قسم فيصل,40401,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,مسؤوليات عائلية/الحمل/معارضة أحد أفراد الأسرة,لا,0,0,,,,,,1,شباب,20-24 سنة,لا - لم يلتحق,209.772506094023,0.147929208835488,839.090024376093
4B5F0ACA-C53D-4229-AB3F-0FC0F0CDDB2E,64BB3312-FE01-43FE-93DE-E17F82730FF3,17,المنوفية,أنثى,17,أقل من 18 سنة,ريف,3,ابن/ابنة,إعدادي,8.0,التحق وتسرب,عدم الاهتمام بالتعليم,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,1,يعاني من صعوبات,لا يوجد صعوبة,بسيطة,لا يوجد صعوبة,كبيرة,خارج قوة العمل,,,,,64BB3312-FE01-43FE-93DE-E17F82730FF3,ريف,1708,مركز قويسنا,170830,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,عدم التمكن من إيجاد عمل مناسب للمؤهلات,لا,0,0,,,,,,1,شباب,20-24 سنة,نعم - التحق بدورة تدريبية,415.790429708092,0.293210728390293,1663.16171883237
9B8D24F9-DF7C-4E25-A0C0-20E19BD7F5B3,A4261D54-CE70-428B-9C7F-2ED26E532C86,21,الجيزة,أنثى,4,,ريف,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,1,يعاني من صعوبات,مطلقة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,A4261D54-CE70-428B-9C7F-2ED26E532C86,ريف,2111,مركز الصف,211105,لم يحدد,,,لا,,,,,,,0,0,,,,,,1,أطفال,15-19 سنة,لا - لم يلتحق,345.25733783407,0.243471586345777,1381.02935133628
717D9A98-6D88-492B-98A6-00746E8ED090,335F5019-9CD1-4559-A378-39D9F23CFDCD,13,الشرقية,أنثى,11,أقل من 18 سنة,ريف,3,ابن/ابنة,يقرأ ويكتب,4.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,335F5019-9CD1-4559-A378-39D9F23CFDCD,ريف,1319,مركز أولاد صقر,131909,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,عدم توفر فرص عمل في منطقة السكن,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,2,أطفال,15-19 سنة,لا - لم يلتحق,360.770564909222,0.25257248650089,1443.08225963689
392E66B7-CACE-400E-B551-92051980EDEA,A4824667-6B5A-4E15-8E37-72C2E664B2BE,24,المنيا,ذكر,0,,ريف,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,1,يعاني من صعوبات,بسيطة,لا يوجد صعوبة,كبيرة,بسيطة,خارج قوة العمل,,,,,A4824667-6B5A-4E15-8E37-72C2E664B2BE,ريف,2411,قسم ملوى,241130,لم يحدد,,,لا,,,,,,,0,0,,,,,,1,,,لا - لم يلتحق,357.378736155347,0.25201945993052,1429.51494462139
A4C2D5DB-ECCB-4981-B4D6-5BB96503AE96,D2A150F8-C0FD-4293-BFB3-F5B166DCEB71,15,كفر الشيخ,ذكر,62,متزوج/ة,ريف,1,رئيس الأسرة,ثانوي فني,12.0,خريج أنهى الدراسة,,1978.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,D2A150F8-C0FD-4293-BFB3-F5B166DCEB71,ريف,1511,مركز الحامول,151114,خارج قوة العمل,,,لا,,,,بالمعاش,تم البحث سابقاً عن عمل بدون جدوى,لا,0,0,,,,,,4,متقاعدين,40-44 سنة,لا - لم يلتحق,359.238423476592,0.249650688598811,1436.95369390637
B0E0AC3B-B8ED-413B-9600-DBCF34AEF9AE,39E511E3-C330-4301-A99E-80FB38F0ABD0,13,الشرقية,ذكر,35,متزوج/ة,ريف,1,رئيس الأسرة,ثانوي فني,12.0,خريج أنهى الدراسة,,2006.0,3.0,خاص (داخل المنشأة),1,814205.0,عامل إنتاج,صناعة وإنتاج وحرف يدوية,صاحب عمل ويديره ويستخدم آخرين,مؤقت,60,لا,لا,لا,2020.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),الأجر غير مجزٍ,نعم - قلّت أيام العمل بسبب كورونا,لا,28.0,39E511E3-C330-4301-A99E-80FB38F0ABD0,ريف,1321,قسم ثان مدينة عشرة رمضان,132136,يعمل,رسمي,متوسط,لا,,,,,,,3000,3000,18.0,,داخل المنشأة,نعم - مسجل رسمياً,لا - غير مؤمن,1,سن العمل,30-34 سنة,لا - لم يلتحق,428.282249591517,0.302019819088968,1713.12899836607
A0AADC45-6A8E-469C-9BE6-688BD653810A,1300BAA5-6F41-476B-B8E4-06579C007039,23,الفيوم,أنثى,42,متزوج/ة,ريف,2,زوج/زوجة,ثانوي فني,12.0,خريج أنهى الدراسة,,2001.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,1300BAA5-6F41-476B-B8E4-06579C007039,ريف,2305,مركز سنورس,230508,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,عدم توفر فرص عمل في منطقة السكن,لا,0,0,,,,,,1,سن العمل,30-34 سنة,لا - لم يلتحق,298.121424217675,0.210231870909065,1192.4856968707
3CDFF929-AEEC-4A8D-9D43-22A8D0807846,81CF1772-CDC3-4103-ABED-3D1E0A7EA690,24,المنيا,ذكر,18,أعزب/عزباء,ريف,3,ابن/ابنة,إعدادي,8.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,81CF1772-CDC3-4103-ABED-3D1E0A7EA690,ريف,2408,مركز سمالوط,240849,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,عدم توفر فرص عمل في منطقة السكن,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,3,شباب,20-24 سنة,لا - لم يلتحق,379.254886532836,0.26223370852856,1517.01954613134
EF0D425A-30A7-4DD3-88A6-5060A0B33CBA,88E30E38-C802-4789-B7A5-EA7A550BFAA4,3,بورسعيد,أنثى,49,متزوج/ة,حضر,2,زوج/زوجة,مؤهل جامعي,14.0,خريج أنهى الدراسة,,1996.0,,غير موضح,2,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),,,,,88E30E38-C802-4789-B7A5-EA7A550BFAA4,حضر,304,قسم بورفؤاد,30403,عاطل,,,نعم,التسجيل في مكتب عمل حكومي,التسجيل في مكتب عمل حكومي,6.0,,عدم معرفة كيفية ومكان البحث عن عمل,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,3,كبار موظفين,35-39 سنة,لا - لم يلتحق,228.339537984742,0.157884119560983,913.358151938971
5A3B5741-AD18-4C2E-AEBB-249EF06E3DA1,4C4E00F6-0C1F-44A5-BE4F-8413EFB88DE5,12,الدقهلية,ذكر,30,متزوج/ة,ريف,1,رئيس الأسرة,ثانوي فني,12.0,خريج أنهى الدراسة,,2011.0,3.0,خاص (داخل المنشأة),1,722108.0,حداد كريتال,بناء وتشييد,يعمل لدى الغير بأجر,مؤقت,48,لا,لا,لا,2015.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),عدم وجود فرص عمل بالأيام الباقية,لا,لا,20.0,4C4E00F6-0C1F-44A5-BE4F-8413EFB88DE5,ريف,1204,مركز أجا,120433,يعمل,رسمي,مرتفع,لا,,,,,,,7000,7000,19.0,من 3 شهور إلى 12 شهراً,خارج المنشأة,لا - غير مسجل,نعم - مؤمن عليه,3,سن العمل,25-29 سنة,نعم - التحق بدورة تدريبية,443.900142640392,0.306932315849986,1775.60057056157
60C048DD-157E-4651-AA91-D8D3CF2F5CF4,A960906E-9571-4FB2-BC73-37818EF2844D,26,سوهاج,ذكر,42,متزوج/ة,ريف,1,رئيس الأسرة,أمي,2.0,التحق ولم يكمل,لم أكن موفقاً في الدراسة/تكرار الرسوب,,3.0,خاص (داخل المنشأة),1,521106.0,صاحب كشك,تجارة ومبيعات وتسويق,يعمل لدى الغير بأجر,,67,لا,لا,,2017.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),عدم وجود فرص عمل بالأيام الباقية,نعم - قلّت أيام العمل بسبب كورونا,لا,39.0,A960906E-9571-4FB2-BC73-37818EF2844D,ريف,2616,قسم الكوثر,261609,يعمل,رسمي,متوسط,لا,,,,,,,4000,4000,0.0,أكثر من 36 شهراً,داخل المنشأة,لا - غير مسجل,نعم - مؤمن عليه,2,سن العمل,30-34 سنة,لا - لم يلتحق,427.791110680675,0.2994930158861,1711.1644427227
BC32909D-CD44-4B69-99C7-014ACDD20922,32123119-772C-438D-9F72-AAC30BB67F5C,23,الفيوم,ذكر,71,متزوج/ة,ريف,1,رئيس الأسرة,ابتدائي,7.0,التحق ولم يكمل,بسبب فقر العائلة,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,32123119-772C-438D-9F72-AAC30BB67F5C,ريف,2306,مركز طامية,230631,لم يحدد,,,لا,,,,من 65 سنة فأكثر وال يعمل,,,0,0,,,,,,2,متقاعدين,45-49 سنة,لا - لم يلتحق,258.875883420772,0.181236863343192,1035.50353368309
